X[m],Y[m],Z[m],Magnitude
-231.3200218,1982.256307,-2299,-0.29
-213.3192469,1990.259552,-2302,-0.26
-169.3113691,2083.288671,-2277,-0.29
-228.3199198,1983.256751,-2301,-0.35
-220.3200288,1981.256588,-2287,-0.28
-224.3201375,1980.256092,-2287,-0.34
-171.3113008,2084.288858,-2282,-0.28
-226.320396,1977.255121,-2311,-0.27
-223.3192329,1991.259323,-2277,-0.28
-180.313235,2061.281758,-2260,-0.28
-202.3185198,1998.262432,-2257,-0.2
-190.3199884,1979.257566,-2350,-0.24
-226.3201511,1980.255988,-2301,-0.23
-220.3208449,1971.253698,-2312,-0.24
-113.3018864,2195.323811,-2320,-0.21
-220.3200288,1981.256588,-2287,-0.28
-236.3213621,1966.251422,-2309,-0.24
-228.3203279,1978.255306,-2309,-0.33
-227.3207293,1973.253913,-2320,-0.37
-182.3132482,2061.281655,-2261,-0.23
-230.3208313,1972.253468,-2288,-0.37
-237.3270847,1896.231132,-2296,-0.37
-180.313235,2061.281758,-2260,-0.36
-233.3206885,1974.25389,-2323,-0.33
-184.3185615,1996.262786,-2298,-0.25
-228.3211443,1968.252416,-2292,-0.26
-225.3217769,1960.250259,-2323,-0.27
-228.3215524,1963.25097,-2277,-0.39
-229.3223756,1953.248028,-2292,-0.29
-189.3304204,1851.220658,-2229,-0.31
-235.32258,1951.247137,-2248,-0.36
-236.3211988,1968.252,-2299,-0.31
-102.3050713,2155.312839,-2255,-0.32
-239.3214642,1965.250977,-2239,-0.28
-230.3223825,1953.247976,-2293,-0.32
-286.3284889,1883.224796,-2388,-0.25
-522.3186249,2023.253152,-2297,-0.27
-232.3241923,1931.241512,-2284,-0.29
-242.3279362,1886.227978,-2275,-0.3
-578.326744,1929.222848,-2259,-0.22
-229.3271106,1895.231263,-2308,-0.3
-101.3158046,2023.274859,-2365,-0.04
-261.3299482,1863.220326,-2282,-0.4
-186.3140901,2051.278563,-2322,-0.45
-182.3147158,2043.276459,-2281,-0.4
-193.314789,2043.275893,-2354,-0.38
-222.3209402,1970.253305,-2256,-0.37
-228.3191034,1993.259642,-2279,-0.37
-213.3202261,1978.256084,-2327,-0.33
-231.3223893,1953.247924,-2293,-0.35
-228.3191034,1993.259642,-2279,-0.34
-208.3166022,2022.269055,-2284,-0.35
-242.3234446,1941.243881,-2323,-0.35
-196.3154615,2035.273429,-2294,0.41
-234.3206953,1974.253838,-2322,-0.32
-234.3227364,1949.246611,-2310,-0.38
-236.3224235,1953.247663,-2299,-0.37
-182.3146343,2044.276747,-2277,-0.36
-233.3216682,1962.250421,-2281,-0.33
-223.3198042,1984.2573,-2302,-0.33
-235.3214369,1965.251185,-2310,-0.34
-235.3214369,1965.251185,-2311,-0.32
-107.3055102,2150.311145,-2294,-0.18
-120.3068961,2134.305876,-2286,-0.32
-101.3049022,2157.313466,-2334,-0.24
-240.3231859,1944.244853,-2273,-0.29
-237.3221038,1957.248768,-2295,-0.26
-215.3195868,1986.258292,-2255,-0.17
-234.3206953,1974.253838,-2324,-0.17
-240.3231859,1944.244853,-2272,-0.34
-228.3203279,1978.255306,-2309,-0.29
-175.3139356,2052.279416,-2310,-0.24
-258.3278846,1888.227716,-2301,-0.23
-172.3132636,2060.281879,-2301,-0.31
-245.3233018,1943.244303,-2286,-0.31
-166.3112679,2084.289113,-2303,-0.28
-215.316649,2022.268694,-2341,-0.34
-188.3135325,2058.280482,-2345,-0.31
-210.3181658,2003.263463,-2310,-0.37
-232.3214165,1965.251341,-2310,-0.3
-228.3217974,1960.250103,-2299,-0.34
-229.3214776,1964.251208,-2276,-0.34
-207.317085,2016.267374,-2309,-0.32
-248.329285,1870.223036,-2305,-0.33
-242.3223013,1955.247929,-2295,-0.28
-241.3207429,1974.253475,-2383,-0.2
-237.3164698,2026.268717,-2357,-0.32
-224.3154033,2038.272855,-2315,-0.38
-189.3144362,2047.277254,-2346,-0.37
-261.3292128,1872.222929,-2316,-0.29
-165.3070236,2136.304171,-2318,-0.31
-218.3197704,1984.257559,-2313,-0.32
-221.320362,1977.25538,-2342,-0.33
-227.3195048,1988.258248,-2333,-0.26
-236.3219336,1959.249398,-2339,-0.26
-235.3216002,1963.250606,-2315,-0.32
-189.3129683,2065.282452,-2336,-0.35
-235.3213553,1966.251474,-2308,-0.29
-163.3104333,2094.292152,-2298,-0.35
-220.3197023,1985.257744,-2307,-0.35
-214.3185192,1999.2621,-2322,-0.34
-233.3216682,1962.250421,-2313,-0.32
-220.3187229,1997.261212,-2329,-0.32
-188.3140218,2052.278749,-2308,-0.31
-203.3150187,2041.274802,-2327,-0.1
-223.3203756,1977.255277,-2341,-0.32
-233.3214233,1965.251289,-2310,-0.3
-232.3210082,1970.252786,-2328,-0.31
-207.317085,2016.267374,-2308,-0.33
-210.3167787,2020.268374,-2292,0.14
-140.3077582,2125.302266,-2319,-0.2
-223.319641,1986.257878,-2292,-0.35
-226.3196613,1986.257722,-2269,-0.28
-234.321675,1962.250369,-2282,-0.26
-198.3166168,2021.269282,-2285,-0.31
-189.3146808,2044.276388,-2361,-0.3
-222.3192261,1991.259374,-2326,-0.3
-227.3217089,1961.250444,-2342,-0.27
-242.3222196,1956.248218,-2296,-0.28
-228.3215524,1963.25097,-2277,-0.37
-235.3218452,1960.249739,-2318,-0.38
-215.3186075,1998.26176,-2297,-0.35
-199.3136054,2058.279917,-2315,-0.4
-238.3213757,1966.251318,-2360,-0.34
-159.3106516,2091.291491,-2302,-0.32
-156.3110394,2086.290201,-2287,-0.25
-243.3233698,1942.244118,-2291,-0.32
-237.3235735,1939.243564,-2295,-0.39
-186.3137639,2055.279718,-2315,-0.36
-232.317416,2014.265505,-2343,-0.33
-234.3218383,1960.249791,-2319,-0.33
-185.3148173,2042.276016,-2286,-0.34
-251.3288159,1876.224613,-2347,-0.33
-247.3286245,1878.225402,-2288,-0.29
-230.3201782,1980.25578,-2248,-0.34
-108.3066559,2136.30706,-2289,-0.33
-206.3158545,2031.271758,-2309,0.33
-162.3104268,2094.292203,-2309,-0.35
-208.318234,2002.263277,-2314,-0.26
-228.3210626,1969.252705,-2291,-0.28
-241.3218045,1961.249716,-2317,-0.36
-225.3199811,1982.256618,-2301,-0.34
-232.3216614,1962.250473,-2313,-0.35
-224.3198927,1983.256959,-2301,-0.36
-235.3218452,1960.249739,-2318,-0.3
-225.3194097,1989.258641,-2298,-0.39
-232.321743,1961.250184,-2313,-0.37
-214.3190904,1992.260078,-2331,-0.4
-236.3220153,1958.249109,-2286,-0.34
-219.3187978,1996.260975,-2303,-0.41
-245.3232202,1944.244592,-2284,-0.38
-164.3068541,2138.304799,-2310,-0.39
-226.3200695,1981.256277,-2268,-0.38
-207.3183088,2001.26304,-2316,-0.4
-199.3204573,1974.255655,-2336,-0.4
-223.3197226,1985.257589,-2293,-0.38
-229.3211511,1968.252364,-2291,-0.36
-227.3212191,1967.252179,-2289,-0.36
-185.3148989,2041.275727,-2284,-0.35
-245.3233018,1943.244303,-2285,-0.38
-227.3199946,1982.256514,-2294,-0.4
-178.3093901,2108.295428,-2315,-0.42
-227.3211375,1968.252468,-2292,-0.41
-238.3248869,1923.238886,-2330,-0.29
-226.3213755,1965.251653,-2333,-0.4
-212.3190769,1992.260181,-2292,-0.38
-201.3170447,2016.267683,-2322,-0.42
-217.3195188,1987.258478,-2354,-0.39
-208.3181524,2003.263566,-2315,-0.4
-194.3147956,2043.275842,-2313,-0.39
-202.3178672,2006.264743,-2294,-0.01
-206.3171599,2015.267136,-2308,0.29
-228.3224504,1952.247791,-2289,-0.38
-223.3195594,1987.258167,-2267,-0.3
-206.3170783,2016.267425,-2309,-0.43
-230.3213212,1966.251734,-2295,-0.41
-220.3200288,1981.256588,-2286,-0.4
-235.3231515,1944.245114,-2289,-0.3
-248.3235675,1940.243279,-2335,-0.41
-222.3202872,1978.255617,-2287,-0.35
-233.322403,1953.24782,-2300,-0.39
-186.321266,1963.253154,-2307,-0.38
-242.3223829,1954.24764,-2299,-0.44
-176.3084804,2119.298706,-2309,-0.39
-217.3201716,1979.256166,-2282,-0.42
-229.3201715,1980.255832,-2251,-0.44
-178.3137109,2055.280128,-2286,-0.34
-194.3077816,2129.300679,-2355,-0.32
-221.3208517,1971.253646,-2312,-0.35
-195.3152917,2037.274058,-2290,0.41
-235.3219268,1959.24945,-2317,-0.35
-220.3175803,2011.265258,-2302,-0.34
-233.3210967,1969.252445,-2355,-0.38
-236.3235667,1939.243616,-2294,-0.43
-240.3231859,1944.244853,-2273,-0.39
-228.3201647,1980.255884,-2297,-0.4
-239.3220358,1958.248953,-2292,-0.43
-228.3211443,1968.252416,-2292,-0.42
-242.3219746,1959.249086,-2339,-0.37
-214.3196616,1985.258055,-2252,-0.4
-218.3219739,1957.249757,-2244,-0.35
-226.3212123,1967.252231,-2331,-0.47
-245.3233018,1943.244303,-2284,-0.43
-245.3233018,1943.244303,-2284,-0.39
-104.3045959,2161.314467,-2314,-0.41
-101.3047395,2159.314042,-2324,-0.31
-238.3234171,1941.24409,-2293,-0.35
-242.3224646,1953.247351,-2297,-0.34
-226.3195797,1987.258011,-2269,-0.4
-232.3214981,1964.251052,-2243,-0.41
-216.319512,1987.258529,-2250,-0.4
-228.3217974,1960.250103,-2318,-0.28
-222.3220012,1957.249548,-2306,-0.38
-233.3228112,1948.246374,-2308,-0.33
-240.3235125,1940.243696,-2295,-0.36
-242.3244246,1929.240411,-2271,-0.39
-217.3192739,1990.259344,-2251,-0.36
-236.32373,1937.243038,-2293,-0.34
-240.3231859,1944.244853,-2269,-0.38
-97.3031682,2178.319717,-2312,-0.41
-249.3239011,1936.24207,-2309,-0.31
-247.323969,1935.241885,-2307,-0.22
-553.325995,1936.226196,-2267,-0.23
-554.3260019,1936.226143,-2266,-0.31
-559.325707,1940.227048,-2240,-0.31
-549.3264613,1930.224656,-2295,-0.24
-571.3305667,1882.209509,-2269,-0.23
-547.3249659,1948.230006,-2284,-0.27
-552.3268937,1925.223042,-2249,-0.27
-554.3246847,1952.230807,-2257,-0.26
-267.3291732,1873.222903,-2262,-0.26
-251.3304496,1856.218829,-2314,-0.32
-245.3303256,1857.219435,-2308,-0.28
-309.3339674,1818.20476,-2279,-0.25
-128.3020627,2194.322769,-2340,-0.43
-175.3126313,2068.284035,-2314,-0.38
-233.3214233,1965.251289,-2310,-0.44
-184.3088584,2115.297144,-2307,-0.42
-236.321852,1960.249687,-2317,-0.41
-223.3186615,1998.261346,-2314,-0.34
-227.3213824,1965.251601,-2331,-0.34
-218.3178933,2007.264205,-2340,-0.35
-244.3179049,2009.26344,-2346,-0.3
-238.3218656,1960.249583,-2319,-0.35
-193.3142997,2049.277626,-2393,-0.31
-242.3222196,1956.248218,-2296,-0.32
-237.3209606,1971.252815,-2326,-0.33
-194.3134091,2060.280751,-2282,-0.35
-193.3152783,2037.274161,-2293,-0.36
-197.3140815,2052.278287,-2336,-0.36
-207.317085,2016.267374,-2309,-0.35
-207.3157796,2032.271996,-2307,-0.27
-213.3178596,2007.264464,-2288,-0.25
-227.3192599,1991.259116,-2317,-0.23
-217.3191923,1991.259633,-2345,-0.25
-226.3202327,1979.255699,-2305,-0.26
-220.3179067,2007.264102,-2346,-0.25
-253.3289933,1874.223929,-2290,-0.29
-176.3067685,2140.304768,-2357,-0.32
-241.3222128,1956.24827,-2295,-0.32
-263.3305342,1856.218195,-2284,-0.33
-161.3083831,2119.299468,-2307,-0.15
-232.3205184,1976.25452,-2322,-0.19
-182.3090085,2113.296668,-2367,-0.19
-244.3239483,1935.242042,-2361,-0.32
-247.3245407,1928.239861,-2293,-0.29
-108.3042146,2166.315705,-2326,-0.36
-187.3096934,2105.294104,-2366,-0.33
-179.312087,2075.285851,-2329,-0.25
-247.3245407,1928.239861,-2293,-0.26
-233.3215049,1964.251,-2310,-0.24
-249.3242278,1932.240913,-2275,-0.28
-181.3123448,2072.284882,-2287,-0.31
-173.3105803,2093.291353,-2322,-0.32
-168.3110366,2087.289877,-2277,-0.36
-237.3234102,1941.244142,-2343,-0.32
-204.3144543,2048.276772,-2300,-0.32
-219.3184713,2000.262131,-2253,-0.36
-165.3112614,2084.289164,-2304,-0.39
-207.3173297,2013.266507,-2248,-0.37
-215.3179547,2006.264071,-2294,-0.35
-216.3182879,2002.262864,-2310,-0.36
-215.3177099,2009.264938,-2336,-0.36
-215.3186075,1998.26176,-2296,-0.35
-108.3266749,1890.236174,-2274,-0.33
-208.3176628,2009.2653,-2260,-0.31
-185.3134311,2059.280924,-2264,-0.35
-236.3213621,1966.251422,-2307,-0.32
-227.3200763,1981.256225,-2293,-0.31
-202.3167251,2020.268787,-2282,-0.38
-205.3158478,2031.27181,-2316,-0.33
-191.3141233,2051.278306,-2305,0.03
-222.3182467,2003.262843,-2354,-0.26
-207.319451,1987.258996,-2276,-0.33
-215.3178731,2007.26436,-2290,-0.33
-205.316011,2029.271232,-2315,-0.29
-214.3168055,2020.268168,-2293,-0.28
-195.3108058,2092.289942,-2350,-0.01
-201.3150054,2041.274904,-2324,-0.29
-235.321192,1968.252052,-2352,-0.3
-209.3151402,2040.274204,-2337,-0.29
-223.319641,1986.257878,-2293,-0.35
-176.3128009,2066.283406,-2307,-0.33
-251.3238331,1937.242255,-2339,-0.34
-226.3201511,1980.255988,-2302,-0.34
-202.3148489,2043.275431,-2314,-0.38
-180.3125012,2070.284356,-2290,-0.39
-241.3200079,1983.256077,-2352,-0.36
-252.3237583,1938.242492,-2305,-0.37
-188.3192409,1988.260269,-2265,-0.26
-234.3227364,1949.246611,-2310,-0.27
-224.3196478,1986.257826,-2268,-0.23
-233.3178309,2009.264008,-2368,-0.27
-192.3141299,2051.278255,-2305,-0.33
-251.3248133,1925.238784,-2241,-0.32
-248.3188302,1998.260052,-2330,-0.38
-171.3117083,2079.287415,-2300,-0.3
-162.3106713,2091.291337,-2303,-0.31
-167.3117635,2078.28733,-2237,-0.34
-215.3186075,1998.26176,-2296,-0.38
-233.323791,1936.242905,-2286,-0.38
-188.3137772,2055.279615,-2242,-0.39
-185.3134311,2059.280924,-2263,-0.35
-247.3255208,1916.236391,-2275,-0.36
-195.3149654,2041.275213,-2309,-0.26
-242.3222196,1956.248218,-2295,-0.34
-236.3219336,1959.249398,-2286,-0.31
-228.3215524,1963.25097,-2274,-0.33
-248.3237308,1938.242701,-2310,-0.33
-187.3123028,2073.284864,-2274,-0.29
-168.3102215,2097.292763,-2283,-0.35
-160.3104137,2094.292305,-2303,-0.29
-207.3171666,2015.267085,-2313,-0.32
-164.3105214,2093.291812,-2300,-0.32
-240.3235125,1940.243696,-2295,-0.26
-209.3163641,2025.269871,-2342,-0.41
-233.3214233,1965.251289,-2310,-0.36
-245.3233018,1943.244303,-2286,-0.32
-227.3213824,1965.251601,-2334,-0.37
-227.3200763,1981.256225,-2293,-0.16
-228.3203279,1978.255306,-2309,-0.21
-214.3177032,2009.26499,-2336,-0.28
-193.3113636,2085.288022,-2298,-0.33
-169.3109616,2088.290114,-2332,-0.33
-172.3060091,2149.307568,-2325,-0.35
-174.3118911,2077.286684,-2326,-0.31
-156.3111208,2085.289913,-2345,-0.38
-246.3193068,1992.258421,-2344,-0.38
-251.3194223,1991.257873,-2357,-0.34
-217.3213958,1964.251831,-2355,-0.34
-208.3170917,2016.267322,-2307,-0.36
-207.317085,2016.267374,-2307,-0.37
-243.3233698,1942.244118,-2324,-0.37
-207.317085,2016.267374,-2307,-0.36
-218.3187094,1997.261315,-2302,-0.34
-212.3184241,2000.262493,-2322,-0.35
-249.3201438,1982.255373,-2328,-0.35
-108.3052725,2153.311959,-2299,-0.39
-188.3070905,2137.303293,-2289,-0.39
-195.309093,2113.296007,-2316,-0.26
-242.3232812,1943.24446,-2326,-0.34
-184.3128538,2066.282996,-2293,-0.4
-124.3068405,2135.305961,-2333,-0.39
-208.318234,2002.263277,-2315,-0.37
-119.3068896,2134.305926,-2282,-0.38
-241.3218045,1961.249716,-2328,-0.31
-239.3207293,1974.253579,-2380,-0.29
-257.3302468,1859.21938,-2312,-0.28
-249.3250446,1922.238021,-2288,-0.35
-246.3235537,1940.243383,-2355,-0.31
-250.3239079,1936.242018,-2301,-0.32
-243.3236148,1939.243251,-2366,-0.36
-245.3250986,1921.237941,-2317,-0.36
-233.3214233,1965.251289,-2310,-0.31
-236.3216887,1962.250265,-2315,-0.33
-247.3245407,1928.239861,-2294,-0.3
-239.322689,1950.24664,-2329,-0.34
-224.3186683,1998.261294,-2285,-0.29
-235.3231515,1944.245114,-2346,-0.27
-211.3177646,2008.264856,-2276,-0.34
-208.318234,2002.263277,-2317,-0.31
-239.3235056,1940.243749,-2295,-0.22
-224.3184234,2001.262161,-2311,-0.3
-184.3125276,2070.284151,-2291,-0.38
-208.3157047,2033.272233,-2306,-0.35
-246.3255956,1915.236154,-2285,-0.32
-169.3112061,2085.289248,-2282,-0.27
-162.3107528,2090.291049,-2304,-0.35
-222.320124,1980.256195,-2285,-0.39
-226.3196613,1986.257722,-2268,-0.35
-197.3154681,2035.273377,-2291,-0.31
-197.3151419,2039.274532,-2289,0.1
-120.3292008,1860.226897,-2218,-0.19
-227.3199946,1982.256514,-2293,-0.21
-226.3195797,1987.258011,-2270,-0.23
-234.3207769,1973.253549,-2296,-0.35
-236.3220969,1957.24882,-2272,-0.33
-239.322689,1950.24664,-2286,-0.33
-198.3184113,1999.262928,-2271,-0.21
-256.3259916,1911.234473,-2284,-0.39
-248.3247926,1925.238941,-2299,-0.38
-242.3235262,1940.243592,-2300,-0.39
-244.3226416,1951.246669,-2310,-0.36
-242.3234446,1941.243881,-2323,-0.38
-243.3223898,1954.247588,-2352,-0.42
-236.32373,1937.243038,-2293,-0.38
-248.3243026,1931.240676,-2275,-0.43
-251.3244049,1930.24023,-2336,-0.41
-217.3192739,1990.259344,-2251,-0.48
-231.3227159,1949.246768,-2306,-0.38
-227.3213824,1965.251601,-2279,-0.39
-202.3152567,2038.273986,-2268,-0.44
-225.3235727,1938.243901,-2297,-0.13
-95.30437566,2163.315497,-2325,-0.48
-555.3266674,1928.223759,-2306,-0.46
-253.3245004,1929.239837,-2326,-0.46
-237.3235735,1939.243564,-2295,-0.46
-223.3225794,1950.247473,-2335,-0.38
-242.3239346,1935.242146,-2324,-0.43
-182.3132482,2061.281655,-2261,-0.38
-244.3250917,1921.237994,-2308,-0.43
-231.3231241,1944.245322,-2316,-0.38
-248.3309185,1850.217252,-2335,-0.23
-213.3176964,2009.265041,-2221,-0.43
-247.3248674,1924.238704,-2296,-0.43
-258.3257604,1914.235236,-2318,-0.42
-256.3265635,1904.232449,-2276,-0.41
-266.3306371,1855.217747,-2286,-0.37
-252.3242484,1932.240757,-2274,-0.23
-242.3245879,1927.239833,-2325,-0.33
-255.324024,1935.241468,-2309,-0.39
-249.3238194,1937.242359,-2308,-0.36
-265.32491,1925.238052,-2336,-0.31
-257.324528,1929.239628,-2322,-0.26
-256.3256648,1915.23563,-2323,-0.22
-272.3300256,1863.219745,-2300,-0.22
-274.3321648,1837.212116,-2287,-0.31
-255.3256579,1915.235683,-2327,-0.33
-252.3258822,1912.234972,-2295,-0.23
-242.3250779,1921.238098,-2338,-0.33
-251.3253035,1919.237049,-2310,-0.22
-254.325896,1912.234867,-2285,-0.29
-271.3309993,1851.216326,-2285,-0.31
-264.3287436,1878.224507,-2299,-0.23
-79.29793113,2241.338765,-2353,-0.27
-269.3308217,1853.21701,-2286,-0.3
-264.3299693,1863.220167,-2345,-0.22
-274.3297944,1866.220508,-2316,-0.39
-76.29685551,2254.342658,-2346,-0.44
-253.3254807,1917.236366,-2271,-0.48
-166.3123274,2071.285361,-2295,-0.45
-166.3112679,2084.289113,-2303,-0.49
-199.3165419,2022.269519,-2326,-0.4
-207.317085,2016.267374,-2306,-0.49
-246.3246155,1927.239624,-2261,-0.48
-201.3143528,2049.277215,-2294,-0.4
-245.3261603,1908.234182,-2320,-0.41
-222.3193894,1989.258796,-2369,-0.47
-220.3209266,1970.253409,-2314,-0.49
-203.3159976,2029.271335,-2319,-0.48
-193.3091616,2112.29582,-2326,-0.49
-195.3108058,2092.289942,-2350,-0.15
-239.3242406,1931.241146,-2317,-0.48
-235.3216819,1962.250317,-2313,-0.49
-237.3219405,1959.249346,-2291,-0.47
-229.3211511,1968.252364,-2291,-0.49
-171.3113008,2084.288858,-2282,-0.42
-196.3229655,1943.246858,-2251,-0.48
-227.3192599,1991.259116,-2316,-0.49
-207.317085,2016.267374,-2308,-0.47
-190.3144428,2047.277203,-2312,-0.47
-201.3181052,2003.263928,-2318,-0.48
-207.317085,2016.267374,-2309,-0.48
-238.3229272,1947.245825,-2327,-0.47
-235.3218452,1960.249739,-2319,-0.48
-230.3225458,1951.247398,-2311,-0.48
-238.3219473,1959.249294,-2318,-0.49
-147.3051968,2157.311141,-2330,-0.49
-220.3214163,1964.251675,-2307,-0.49
-215.3202397,1978.255981,-2327,-0.48
-224.3226679,1949.247132,-2334,-0.48
-254.3251608,1921.237471,-2300,-0.45
-93.30387483,2169.317327,-2335,-0.44
-228.3214708,1964.251259,-2276,-0.45
-228.3215524,1963.25097,-2277,-0.44
-102.3058036,2146.310246,-2315,-0.49
-100.3045703,2161.314669,-2316,-0.45
-107.3049406,2157.313162,-2329,-0.47
-125.3027764,2185.320325,-2290,-0.48
-243.3250031,1922.238335,-2311,-0.47
-240.3237575,1937.242829,-2290,-0.36
-113.3045721,2162.3143,-2331,-0.42
-267.3276205,1892.2284,-2310,-0.36
-248.3245476,1928.239809,-2296,-0.36
-251.3249767,1923.238206,-2315,-0.33
-238.3247236,1925.239464,-2300,-0.32
-105.3054974,2150.311246,-2294,-0.37
-113.3061184,2143.308824,-2307,-0.36
-132.3148719,2037.277298,-2363,-0.34
-250.324398,1930.240283,-2326,-0.37
-253.3250722,1922.237812,-2348,-0.39
-219.322144,1955.249127,-2318,-0.27
-108.2994136,2225.332707,-2380,-0.35
-235.3234781,1940.243957,-2344,-0.38
-241.3246626,1926.239596,-2325,-0.3
-91.3036994,2171.318003,-2339,-0.24
-261.3257811,1914.235079,-2315,-0.29
-118.3010227,2206.32673,-2281,-0.19
-563.3262287,1934.22509,-2330,-0.3
-204.3181254,2003.263773,-2301,-0.31
-201.3159027,2030.271727,-2319,-0.31
-208.3163574,2025.269922,-2341,-0.26
-236.323485,1940.243905,-2344,-0.3
-93.30387483,2169.317327,-2335,-0.18
-105.3046023,2161.314416,-2307,-0.21
-100.3041636,2166.316109,-2287,-0.22
-167.3122525,2072.285599,-2294,-0.18
-215.3186075,1998.26176,-2297,-0.2
-175.3115716,2081.287787,-2303,-0.31
-182.3099869,2101.293204,-2301,-0.25
-167.311519,2081.288196,-2316,-0.33
-167.307933,2125.300895,-2351,-0.28
-102.3045831,2161.314568,-2315,-0.3
-174.3122986,2072.285241,-2319,-0.26
-167.3104595,2094.291948,-2313,-0.24
-152.309954,2099.294156,-2296,-0.26
-175.3129574,2064.28288,-2259,-0.31
-166.3112679,2084.289113,-2276,-0.25
-154.308745,2114.298381,-2278,-0.28
-148.3083802,2118.29984,-2302,-0.3
-171.3113823,2083.288569,-2279,-0.28
-256.324276,1932.240548,-2333,-0.21
-148.3074841,2129.303013,-2322,-0.22
-152.3058806,2149.30858,-2304,-0.11
-65.30353367,2171.319315,-2384,-0.19
-79.31769036,1998.268794,-2341,-0.2
-69.30599791,2141.310477,-2341,-0.2
-70.31120722,2077.292002,-2312,-0.13
-80.31314325,2054.284868,-2309,-0.15
-57.30429534,2161.31684,-2342,-0.18
-78.31800888,1994.267694,-2296,-0.19
-109.3023494,2189.322283,-2319,-0.16
-167.312497,2069.284733,-2279,-0.1
-169.3123472,2071.285208,-2284,-0.13
-162.3094489,2106.295666,-2329,-0.11
-156.3102246,2096.293086,-2320,-0.09
-67.30565988,2145.311729,-2340,-0.09
-161.3106647,2091.291388,-2303,-0.05
-199.3157262,2032.272408,-2315,-0.07
-191.3106981,2093.290435,-2344,-0.06
-191.314531,2046.276862,-2313,-0.01
-70.31136981,2075.291426,-2329,0
-180.3117675,2079.286954,-2328,-0.03
-192.3151901,2038.274501,-2293,-0.02
-54.30508875,2151.314114,-2328,-0.02
-212.3181793,2003.263359,-2316,-0.02
-72.31016347,2090.295642,-2356,-0.02
-254.3241805,1933.240941,-2306,-0.04
-57.30429534,2161.31684,-2342,-0.05
-172.3112258,2085.289095,-2282,-0.11
-169.3123472,2071.285208,-2283,-0.07
-169.3126732,2067.284053,-2282,-0.01
-151.3095402,2104.295649,-2310,-0.07
-52.30499467,2152.314503,-2326,-0.05
-65.30621601,2138.309816,-2325,-0.06
-142.3061422,2145.307933,-2327,0
-154.3115151,2080.288572,-2284,-0.03
-74.31229047,2064.288055,-2317,-0.06
-61.30984764,2093.297067,-2318,-0.05
-69.31071289,2083.29378,-2292,-0.05
-77.30604941,2141.310072,-2353,0
-76.31238498,2063.287664,-2318,-0.06
-82.31860514,1987.265472,-2337,-0.1
-89.3197099,1974.261365,-2354,-0.13
-99.3192083,1981.262863,-2367,-0.08
-70.30763023,2121.304668,-2333,-0.1
-69.31046901,2086.294644,-2349,-0.08
-76.31238498,2063.287664,-2318,-0.01
-139.3054714,2153.310392,-2300,-0.03
-156.3097357,2102.294817,-2335,-0.03
-70.31047556,2086.294593,-2345,-0.04
-207.3158612,2031.271707,-2312,-0.08
-207.317085,2016.267374,-2308,-0.04
-73.30740577,2124.30538,-2334,-0.11
-71.31040081,2087.29483,-2307,-0.08
-159.3107331,2090.291202,-2304,-0.07
-167.312008,2075.286465,-2296,-0.08
-150.308719,2114.298585,-2323,-0.08
-203.3156713,2033.272491,-2291,-0.06
-189.315007,2040.275233,-2292,-0.12
-139.3074259,2129.30347,-2296,-0.13
-141.3062172,2144.307695,-2326,-0.15
-130.3057393,2149.309693,-2334,-0.15
-77.30653726,2135.308344,-2356,-0.14
-90.30353035,2173.31863,-2311,-0.13
-107.3049406,2157.313162,-2330,-0.14
-174.3122986,2072.285241,-2267,-0.14
-46.30292513,2177.321999,-2317,-0.13
-193.3134841,2059.280514,-2320,-0.16
-155.305574,2153.309582,-2332,-0.22
-90.31369751,2048.282627,-2316,-0.23
-181.3122632,2073.285171,-2337,-0.2
-134.3056021,2151.310068,-2304,-0.21
-157.3101496,2097.293324,-2322,-0.24
-92.31289735,2058.285404,-2334,-0.13
-156.3095728,2104.295394,-2332,-0.14
-100.3146588,2037.278944,-2353,-0.25
-163.3113298,2083.288978,-2324,-0.25
-70.31023167,2089.295456,-2307,-0.26
-84.31162455,2073.290134,-2334,-0.28
-116.3046727,2161.31386,-2321,-0.29
-134.3066607,2138.306319,-2320,-0.28
-62.30757839,2121.305075,-2345,-0.26
-134.3059279,2147.308914,-2336,-0.25
-76.31230367,2064.287952,-2318,-0.22
-76.31075881,2083.293423,-2317,-0.28
-161.3104203,2094.292254,-2300,-0.31
-136.3047192,2162.313139,-2335,-0.26
-91.30353672,2173.31858,-2313,-0.28
-97.31423208,2042.280539,-2325,-0.32
-86.30830321,2114.30184,-2348,-0.41
-98.30358132,2173.318227,-2304,-0.45
-97.3033309,2176.319141,-2311,-0.44
-72.30829358,2113.302264,-2333,-0.42
-64.30685982,2130.307564,-2329,-0.4
-105.3057415,2147.310382,-2275,-0.35
-169.3123472,2071.285208,-2283,-0.36
-110.3043902,2164.315028,-2336,-0.39
-74.31001395,2092.296116,-2307,-0.42
-110.3060991,2143.308976,-2325,-0.4
-98.31537772,2028.276454,-2331,-0.38
-111.3050476,2156.312672,-2305,-0.33
-116.3054052,2152.311266,-2342,-0.38
-97.30113445,2203.32692,-2343,-0.39
-118.3067204,2136.306553,-2345,-0.37
-111.3050476,2156.312672,-2305,-0.37
-111.3049662,2157.31296,-2301,-0.39
-520.3186937,2022.252964,-2300,-0.43
-523.320359,2002.246985,-2277,-0.49
